Papel,Setor,Preço Atual (R$),Liquidez Diária (R$),P/VP,Último Dividendo,Dividend Yield,DY (3M) Acumulado,DY (6M) Acumulado,DY (12M) Acumulado,DY (3M) média,DY (6M) média,DY (12M) média,DY Ano,Variação Preço,Rentab. Período,Rentab. Acumulada,Patrimônio Líquido,VPA,P/VPA,DY Patrimonial,Variação Patrimonial,Rentab. Patr. Período,Rentab. Patr. Acumulada,Quant. Ativos,Volatilidade,Num. Cotistas,Tax. Gestão,Tax. Performance,Tax. Administração
RBOP11,Lajes Corporativas,205.81,11547.39,0.30,3.50,0.97 ,0.00 ,0.00 ,0.97 ,0.00 ,0.00 ,0.97 ,16.71 ,-0.40 ,0.57 ,101.33 ,69511525.68,,,,,,,2,49.40,2823,,1.10  aa,20.00  aa
RBRD11,Varejo,40.19,30189.65,0.62,0.55,1.36 ,3.85 ,7.80 ,16.41 ,1.28 ,1.30 ,1.37 ,15.21 ,0.50 ,1.87 ,48.57 ,120390682.01,65.01,0.62,0.77 ,-1.78 ,-1.03 ,-3.02 ,4,22.47,7466,,0.17  aa,
RBRF11,Fundo de Fundos,6.66,2739709.00,0.77,0.12,0.00 ,1.83 ,4.45 ,12.48 ,0.61 ,0.74 ,1.04 ,9.23 ,0.00 ,0.00 ,,1181171952.46,8.70,0.77,0.69 ,-89.37 ,-89.30 ,-89.23 ,1,17.13,113715,0.80  aa,0.20  aa,20.00  aa
RBRI11,Fundo de Desenvolvimento,755.79,1984.00,1.25,114.56,12.12 ,37.79 ,42.91 ,84.48 ,12.60 ,7.15 ,7.04 ,74.38 ,39.71 ,56.64 ,308.80 ,84343974.51,,,,,,,1,358.74,132,1.50  aa,0.20  aa,
RBRL11,Imóveis Industriais e Logísticos,85.83,355955.43,0.83,0.75,0.87 ,2.67 ,5.44 ,12.41 ,0.89 ,0.91 ,1.03 ,11.17 ,1.75 ,2.64 ,54.99 ,704040876.45,105.28,0.82,0.71 ,-1.85 ,-1.15 ,6.90 ,6,19.97,13133,1.00  aa,0.18  aa,20.00  aa
RBRM11,Fundo de Desenvolvimento,94794.81,,17.88,5302.02,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,2860101.93,,,,,,,14,,54,,,
RBRP11,Lajes Corporativas,51.25,510250.17,0.66,0.40,0.77 ,2.33 ,4.78 ,10.94 ,0.78 ,0.80 ,0.91 ,9.78 ,-1.41 ,-0.65 ,22.48 ,936579330.17,76.90,0.67,0.52 ,-5.88 ,-5.39 ,-1.65 ,6,21.53,60561,1.00  aa,0.18  aa,20.00  aa
RBRR11,Papéis,85.16,2587193.57,0.93,0.70,0.83 ,2.72 ,6.01 ,13.15 ,0.91 ,1.00 ,1.10 ,12.05 ,-2.32 ,-1.51 ,31.47 ,1385291133.91,92.00,0.93,0.92 ,-2.20 ,-1.30 ,1.60 ,14,13.76,129939,0.80  aa,0.20  aa,20.00  aa
RBRS11,Fundo de Desenvolvimento,42.00,26903.71,0.44,0.34,0.77 ,1.52 ,4.16 ,5.00 ,0.51 ,0.69 ,0.42 ,5.00 ,-20.92 ,-20.31 ,-5.39 ,166233661.79,95.85,0.44,0.07 ,1.87 ,1.94 ,8.05 ,4,52.83,941,,,
RBRX11,Indefinido,7.90,714863.83,0.82,0.09,1.15 ,3.43 ,6.89 ,13.56 ,1.14 ,1.15 ,1.13 ,11.29 ,-2.98 ,-1.87 ,30.81 ,284165238.04,,,,,,,14,17.30,10699,1.30  aa,,20.00  aa
RBRY11,Papéis,95.31,2985269.74,0.97,1.25,1.29 ,3.90 ,7.68 ,15.23 ,1.30 ,1.28 ,1.27 ,13.92 ,1.27 ,2.57 ,53.42 ,1270278249.79,99.48,0.96,1.26 ,-0.41 ,0.84 ,6.05 ,14,14.46,64050,1.10  aa,0.20  aa,20.00  aa
RBTS11,Fundo de Desenvolvimento,311.04,622.00,0.82,39.81,0.00 ,0.00 ,0.00 ,51.51 ,0.00 ,0.00 ,4.29 ,26.82 ,0.00 ,0.00 ,,21375742.71,380.02,0.82,1.63 ,-65.26 ,-64.69 ,-58.05 ,14,220.86,129,,1.32  aa,17.50  aa
RBVA11,Varejo,9.70,1134400.04,0.90,0.09,0.93 ,2.93 ,6.15 ,12.94 ,0.98 ,1.03 ,1.08 ,11.90 ,4.42 ,5.39 ,26.26 ,1649651476.39,10.57,0.92,0.85 ,-90.34 ,-90.25 ,-88.40 ,82,16.49,85769,,0.65  aa,
RBVO11,Papéis,5.32,1143.43,0.95,5.66,106.30 ,0.00 ,0.00 ,106.30 ,0.00 ,0.00 ,8.86 ,168.13 ,-80.93 ,-60.65 ,146.57 ,2882596.37,,,0.00 ,-100.00 ,0.00 ,0.00 ,14,13.51,6943,0.65  aa,0.10  aa,20.00  aa
RCFF11,Fundo de Fundos,94.00,1504.00,0.91,3.55,3.76 ,0.00 ,3.76 ,38.52 ,0.00 ,0.63 ,3.85 ,9.17 ,-3.73 ,-0.12 ,59.38 ,33362820.26,98.56,0.95,3.60 ,7.75 ,11.63 ,12.01 ,14,79.81,130,0.50  aa,0.20  aa,
RCRB11,Lajes Corporativas,126.05,271519.52,0.65,0.94,0.73 ,2.17 ,3.58 ,8.24 ,0.72 ,0.60 ,0.69 ,7.23 ,0.56 ,1.29 ,24.90 ,727844656.29,197.21,0.64,0.47 ,-4.89 ,-4.44 ,4.90 ,9,29.23,25061,,0.70  aa,
RDCI11,Indefinido,,,,1.44,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,254888422.99,,,,,,,14,,116,,,
RECD11,Papéis,8.35,108.94,1.01,0.09,1.04 ,2.95 ,27.96 ,36.37 ,0.98 ,4.66 ,3.03 ,36.37 ,-1.54 ,-0.52 ,45.53 ,44459472.22,,,,,,,0,207.20,324,,,
RECM11,Papéis,8.62,7042.04,0.89,0.12,1.39 ,4.19 ,8.46 ,16.02 ,1.40 ,1.41 ,1.46 ,15.07 ,0.35 ,1.74 ,18.48 ,81170631.04,,,,,,,0,67.59,750,,,
RECR11,Papéis,76.36,1737308.09,0.86,0.80,1.03 ,2.92 ,6.57 ,15.70 ,0.97 ,1.10 ,1.31 ,14.20 ,-2.20 ,-1.20 ,40.32 ,2344058567.60,88.65,0.86,0.88 ,-7.01 ,-6.19 ,6.77 ,1,16.95,173348,,0.20  aa,
RECT11,Lajes Corporativas,34.87,253057.70,0.38,0.45,1.27 ,3.51 ,7.04 ,14.78 ,1.17 ,1.17 ,1.23 ,13.35 ,4.42 ,5.75 ,60.54 ,775342840.76,90.75,0.38,0.41 ,-3.13 ,-2.73 ,-0.65 ,9,25.91,51482,,0.17  aa,
REIT11,Papéis,82.10,82.00,0.27,2.91,0.00 ,0.00 ,0.00 ,2.76 ,0.00 ,0.00 ,0.23 ,2.76 ,0.00 ,0.00 ,,8005158.25,,,,,,,1,38.30,62,,,
RELG11,Imóveis Industriais e Logísticos,62.15,41163.13,0.74,0.80,1.24 ,3.62 ,6.82 ,14.39 ,1.21 ,1.14 ,1.20 ,12.82 ,-3.99 ,-2.80 ,43.35 ,114161430.13,85.54,0.73,0.94 ,-29.94 ,-29.29 ,-23.30 ,5,36.36,4111,1.00  aa,0.18  aa,
RENV11,Serviços Financeiros Diversos,4.95,10789.57,0.37,0.08,1.46 ,3.47 ,4.19 ,7.22 ,1.16 ,0.70 ,0.90 ,4.53 ,-1.62 ,-0.18 ,-40.29 ,14699669.19,,,,,,,14,144.66,532,1.13  aa,0.12  aa,20.00  aa
RFOF11,Fundo de Fundos,64.49,173508.00,0.91,0.65,0.00 ,2.07 ,5.21 ,12.40 ,0.69 ,0.87 ,1.03 ,11.17 ,0.00 ,0.00 ,,76248633.47,70.72,0.91,0.92 ,-11.53 ,-10.72 ,-9.64 ,14,25.66,3807,,,
RIFF11,Indefinido,7.50,128516.04,,0.01,0.08 ,0.00 ,1.34 ,9.56 ,0.00 ,0.22 ,0.80 ,8.05 ,-1.45 ,-1.37 ,22.73 ,,,,,,,,0,34.92,0,,0.84  aa,20.00  aa
RINV11,Indefinido,102.80,196658.09,1.00,1.05,1.03 ,3.08 ,6.18 ,13.14 ,1.03 ,1.03 ,1.10 ,10.80 ,-1.45 ,-0.43 ,26.13 ,338015704.35,,,,,,,14,11.63,3921,,1.00  aa,15.00  aa
RMAI11,Lajes Corporativas,53.00,17650.59,0.54,0.45,0.75 ,2.25 ,3.64 ,7.76 ,0.75 ,0.61 ,0.65 ,7.76 ,2.20 ,2.97 ,4.55 ,343425711.35,109.32,0.48,0.41 ,1.35 ,1.77 ,4.04 ,2,52.03,1060,,,
RNDP11,Papéis,40.50,14794.00,1.01,40.38,99.67 ,0.00 ,0.00 ,147.76 ,0.00 ,0.00 ,12.31 ,145.40 ,-5.64 ,88.42 ,309.72 ,4329855.96,,,0.00 ,-100.00 ,0.00 ,0.00 ,14,91.82,1292,,,
RNGO11,Lajes Corporativas,51.00,55969.22,0.61,0.29,0.57 ,1.70 ,3.97 ,9.47 ,0.57 ,0.66 ,0.79 ,8.54 ,-2.61 ,-2.06 ,35.64 ,224090237.22,83.74,0.61,0.35 ,-3.35 ,-3.01 ,1.48 ,4,18.61,7250,,0.20  aa,
ROOF11,Fundo de Desenvolvimento,354.14,386.00,0.94,19.36,0.00 ,0.00 ,0.00 ,17.77 ,0.00 ,0.00 ,1.48 ,15.90 ,0.00 ,0.00 ,,29113125.73,,,,,,,39,58.19,81,,,
RPRI11,Papéis,84.39,281092.61,0.85,0.90,1.05 ,3.30 ,7.22 ,15.18 ,1.10 ,1.20 ,1.27 ,13.96 ,-0.69 ,0.36 ,26.22 ,343357362.79,,,,,,,14,15.03,4332,,1.60  aa,
RRCI11,Papéis,78.29,368848.64,0.85,0.85,1.05 ,2.16 ,5.69 ,13.51 ,0.72 ,0.95 ,1.13 ,12.13 ,5.88 ,6.99 ,48.56 ,43548340.50,90.39,0.87,0.94 ,-3.92 ,-3.02 ,8.05 ,14,20.96,1562,,1.00  aa,20.00  aa
RSPD11,Fundo de Desenvolvimento,1009.99,1009.00,1.11,28.19,0.00 ,0.00 ,4.69 ,12.11 ,0.00 ,0.78 ,1.01 ,10.21 ,0.00 ,0.00 ,,135515956.14,1130.10,0.89,0.98 ,-1.08 ,-0.11 ,-0.11 ,14,91.15,139,,,
RURA11,Indefinido,8.15,1376733.43,0.79,0.11,1.34 ,3.94 ,7.73 ,14.17 ,1.31 ,1.29 ,1.18 ,13.32 ,-0.84 ,0.48 ,32.72 ,1649956552.28,10.31,0.79,1.07 ,0.00 ,0.00 ,0.00 ,0,15.83,85730,,1.00  aa,20.00  aa
RVBI11,Fundo de Fundos,60.23,604022.78,0.82,0.70,1.15 ,3.35 ,6.66 ,14.11 ,1.12 ,1.11 ,1.18 ,12.76 ,-4.89 ,-3.80 ,24.42 ,760035629.11,73.96,0.81,0.95 ,-11.97 ,-11.14 ,-5.60 ,14,18.57,55894,0.80  aa,0.13  aa,20.00  aa
RZAG11,Indefinido,9.15,796344.30,0.94,0.13,1.36 ,4.10 ,8.42 ,17.77 ,1.37 ,1.40 ,1.48 ,16.20 ,-0.86 ,0.48 ,53.86 ,660964408.83,9.71,0.94,1.29 ,1.59 ,2.90 ,15.73 ,0,12.43,83532,,1.15  aa,10.00  aa
RZAK11,Papéis,82.41,835073.13,0.94,1.10,1.32 ,4.13 ,8.35 ,19.00 ,1.38 ,1.39 ,1.58 ,15.70 ,0.68 ,2.01 ,49.33 ,771276580.55,87.57,0.94,1.31 ,-6.55 ,-5.32 ,4.88 ,14,11.50,45016,,1.25  aa,15.00  aa
RZAT11,Imóveis Industriais e Logísticos,88.97,373806.87,0.89,0.90,0.99 ,3.26 ,7.03 ,14.89 ,1.09 ,1.17 ,1.24 ,12.29 ,-1.59 ,-0.61 ,37.52 ,425700637.94,,,,,,,13,15.49,35090,,1.00  aa,20.00  aa
RZEO11,Indefinido,190.00,3610.00,1.00,0.95,0.00 ,0.00 ,0.00 ,22.02 ,0.00 ,0.00 ,4.40 ,19.47 ,0.00 ,0.00 ,,599903428.79,190.27,1.00,0.50 ,0.00 ,0.00 ,0.00 ,0,53.36,155,,1.15  aa,20.00  aa
RZLC11,Papéis,1005.47,473664.00,1.03,13.70,1.35 ,2.58 ,6.39 ,12.96 ,0.86 ,1.07 ,1.08 ,12.01 ,0.00 ,0.00 ,,48491812.69,,,,,,,0,28.28,100,,,
RZTR11,Misto,93.28,2035787.61,0.95,1.00,1.08 ,3.25 ,6.65 ,14.61 ,1.08 ,1.11 ,1.22 ,13.18 ,-0.22 ,0.86 ,31.85 ,1823252776.14,96.72,0.96,1.03 ,-0.73 ,0.30 ,11.81 ,16,12.22,146683,1.25  aa,,20.00  aa
RZZR11,Imóveis Industriais e Logísticos,138.98,41922.14,0.77,1.21,0.89 ,2.63 ,4.31 ,9.55 ,0.88 ,0.72 ,0.80 ,8.77 ,-4.59 ,-3.74 ,-7.47 ,947795473.74,,,,,,,10,66.19,489,,0.25  aa,
SALI11,Misto,,,,0.80,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,7494221.79,,,,,,,5,,2,,,
SAPI11,Misto,8.80,145036.91,0.90,0.11,1.27 ,3.88 ,7.95 ,16.09 ,1.29 ,1.33 ,1.34 ,14.86 ,2.51 ,3.81 ,42.35 ,152916356.43,,,,,,,14,19.91,3320,,1.00  aa,
SARE11,Misto,4.80,301123.22,0.61,0.03,0.57 ,0.00 ,1.13 ,4.75 ,0.00 ,0.19 ,0.40 ,4.18 ,-1.50 ,-0.94 ,36.24 ,462448811.57,7.75,0.62,0.34 ,-91.79 ,-91.76 ,-91.52 ,2,23.03,26587,,1.25  aa,
SCPF11,Shoppings,2.68,572.91,0.25,0.05,1.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.46 ,-8.68 ,-7.70 ,-11.74 ,44758085.37,11.84,0.23,0.38 ,1.11 ,1.49 ,-3.03 ,1,73.53,4381,,4.00  aa,
SDIL11,Imóveis Industriais e Logísticos,96.50,1030917.86,1.01,0.75,0.76 ,2.49 ,5.22 ,10.27 ,0.83 ,0.87 ,0.86 ,6.12 ,2.04 ,2.82 ,10.51 ,612048658.06,98.33,0.98,0.83 ,-0.22 ,0.61 ,9.86 ,5,14.97,63292,,0.84  aa,
SEED11,Indefinido,98.34,200.00,1.09,1.10,0.00 ,0.00 ,0.00 ,6.99 ,0.00 ,0.00 ,0.58 ,5.89 ,0.00 ,0.00 ,,147503152.45,,,,,,,14,28.56,131,,,
SEQR11,Misto,50.20,38212.17,0.54,0.58,1.15 ,3.51 ,7.18 ,15.00 ,1.17 ,1.20 ,1.25 ,13.69 ,1.66 ,2.83 ,31.39 ,154607101.33,92.82,0.54,0.63 ,-1.00 ,-0.38 ,5.45 ,4,18.24,4628,,1.24  aa,20.00  aa
SHOP11,Shoppings,35.00,419.75,1.09,6.75,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,74627763.77,,,,,,,1,173.56,89,,,
SHPH11,Shoppings,930.01,31639.83,0.88,4.50,0.51 ,1.54 ,5.58 ,9.14 ,0.51 ,0.93 ,0.76 ,8.62 ,-8.66 ,-8.19 ,26.53 ,615503815.86,1010.76,0.92,0.49 ,13.04 ,13.60 ,19.19 ,1,42.09,2089,,0.20  aa,
SHPP11,Shoppings,10.89,3499566.88,1.06,0.05,0.43 ,0.97 ,2.95 ,2.95 ,0.97 ,0.74 ,0.74 ,2.95 ,0.00 ,0.00 ,,448502800.49,,,,,,,0,37.73,125,,,
SHSO11,Indefinido,,,,0.42,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,118155565.38,,,,,,,14,,8102,,,
SIGR11,Indefinido,99.90,100.00,10.63,1.30,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.32 ,0.00 ,0.00 ,,188386462.18,,,,,,,14,1.55,9479,,,
SJAU11,Imóveis Industriais e Logísticos,1.82,5711.22,1.77,20.13,231.65 ,0.00 ,231.65 ,848.21 ,0.00 ,115.83 ,424.11 ,848.21 ,58.29 ,424.96 ,424.96 ,11357373.22,,,,,,,14,3607.96,394,,,
SMRE11,Incorporações,73.50,218531.74,0.74,1.04,1.33 ,3.91 ,7.83 ,14.92 ,1.30 ,1.31 ,1.24 ,13.79 ,-2.28 ,-0.98 ,-0.48 ,105114290.95,,,,,,,14,49.16,1310,0.78  aa,0.22  aa,
SNAG11,Papéis,10.19,887811.96,0.96,0.13,0.00 ,2.50 ,5.97 ,13.31 ,0.83 ,1.00 ,1.11 ,12.18 ,0.00 ,0.00 ,,620257779.96,10.21,1.00,1.18 ,-89.92 ,-89.80 ,-89.47 ,0,13.41,115813,8.00  aa,0.07  aa,
SNCI11,Papéis,82.39,394594.00,0.84,1.00,1.20 ,3.54 ,6.94 ,14.47 ,1.18 ,1.16 ,1.21 ,11.88 ,-1.46 ,-0.28 ,26.32 ,407512746.72,97.03,0.85,1.03 ,-0.38 ,0.65 ,10.60 ,14,18.40,36811,0.70  aa,0.15  aa,
SNEL11,Fundo de Desenvolvimento,8.56,900736.00,1.05,0.10,0.00 ,2.33 ,5.92 ,13.30 ,0.78 ,0.99 ,1.11 ,12.05 ,0.00 ,0.00 ,,325779875.44,,,,,,,14,11.07,47242,1.08  aa,0.12  aa,20.00  aa
SNFF11,Fundo de Fundos,73.16,321044.83,0.84,1.10,1.52 ,3.57 ,6.59 ,12.80 ,1.19 ,1.10 ,1.07 ,10.84 ,1.59 ,3.13 ,12.16 ,343074465.47,85.33,0.86,0.84 ,-3.59 ,-2.78 ,-1.16 ,14,14.43,26509,,0.73  aa,10.00  aa
SNFZ11,Misto,10.00,446024.70,1.01,0.10,0.00 ,2.06 ,4.80 ,8.70 ,0.69 ,0.80 ,0.73 ,8.11 ,0.00 ,0.00 ,,61257672.99,9.88,1.01,1.01 ,0.00 ,0.00 ,0.00 ,0,18.54,4428,0.87  aa,0.13  aa,20.00  aa
SNID11,Indefinido,10.99,86057.48,,0.12,1.16 ,3.51 ,7.16 ,14.22 ,1.17 ,1.19 ,1.19 ,11.92 ,0.58 ,1.75 ,37.27 ,,,,,,,,0,19.49,0,0.85  aa,0.10  aa,
SNLG11,Imóveis Industriais e Logísticos,1.38,110226.78,2.85,0.84,8400.00 ,0.00 ,0.00 ,8633.92 ,0.00 ,0.00 ,719.49 ,8496.77 ,-96.77 ,174.19 ,457.52 ,1187475.18,,,,,,,6,2215.38,8169,,1.00  aa,
SNME11,Indefinido,9.60,83534.61,1.00,0.15,1.55 ,3.86 ,7.40 ,14.83 ,1.29 ,1.23 ,1.24 ,12.54 ,0.73 ,2.29 ,23.51 ,71491626.41,,,,,,,2,19.03,4002,0.79  aa,0.20  aa,20.00  aa
SOLR11,Imóveis Comerciais - Outros,1051.35,4931882.00,1.20,4.77,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,57419468.68,,,,,,,1,121.75,1,,,
SPDE11,Indefinido,1266.67,2533.30,0.96,6.89,0.00 ,0.00 ,0.00 ,8.45 ,0.00 ,0.00 ,0.70 ,5.91 ,0.00 ,0.00 ,,120356433.38,,,,,,,14,40.87,120,,,
SPMO11,Indefinido,144.00,335334.00,1.07,0.43,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,243989906.09,,,,,,,14,25.50,14,,,
SPTW11,Lajes Corporativas,36.25,38176.57,0.61,0.42,1.16 ,3.54 ,7.28 ,15.42 ,1.18 ,1.21 ,1.29 ,14.10 ,-0.52 ,0.63 ,30.34 ,105492004.22,58.67,0.62,0.72 ,5.26 ,6.01 ,21.73 ,1,23.24,18441,,0.25  aa,
SPVJ11,Shoppings,,,,0.16,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,142644554.70,22.60,,0.56 ,-80.56 ,-80.45 ,-77.28 ,14,,24,,0.20  aa,
SPXS11,Indefinido,8.42,193911.48,0.88,0.11,1.28 ,3.81 ,7.48 ,15.06 ,1.27 ,1.25 ,1.26 ,13.75 ,0.95 ,2.24 ,27.83 ,191307742.67,,,,,,,14,20.47,19956,,0.80  aa,20.00  aa
SRVD11,Indefinido,3.00,233.91,17.65,0.20,2.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.30 ,-9.79 ,-7.73 ,-7.73 ,15974479.18,1.19,2.53,16.87 ,-0.11 ,16.74 ,25.64 ,14,375.98,106,,,
STRX11,Fundo de Desenvolvimento,141.96,142.00,1.00,0.89,0.00 ,0.64 ,0.64 ,3.87 ,0.64 ,0.64 ,0.32 ,3.40 ,0.00 ,0.00 ,,229058500.91,141.96,1.00,0.63 ,-4.29 ,-3.68 ,7.99 ,3,11.42,111,,,
TCPF11,Misto,39.53,,0.40,1.31,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,29704139.65,,,,,,,14,,52,,,
TELM11,Indefinido,9.90,65.25,1.07,0.12,1.20 ,2.29 ,3.32 ,8.89 ,0.76 ,0.55 ,0.81 ,8.19 ,-0.50 ,0.70 ,3.58 ,21027009.71,,,,,,,14,55.27,113,,,
TEPP11,Lajes Corporativas,82.09,720741.48,0.83,0.74,0.92 ,2.73 ,6.36 ,13.18 ,0.91 ,1.06 ,1.10 ,12.14 ,-3.79 ,-2.90 ,21.19 ,413623530.76,97.97,0.84,0.76 ,2.35 ,3.12 ,15.10 ,4,15.11,25357,0.90  aa,0.13  aa,
TGAR11,Fundo de Desenvolvimento,85.09,2861169.61,0.78,1.00,1.17 ,3.53 ,7.02 ,14.67 ,1.18 ,1.17 ,1.22 ,13.36 ,0.12 ,1.29 ,11.04 ,2565249593.00,108.84,0.78,0.92 ,-14.82 ,-14.04 ,-4.15 ,9,22.32,152622,1.28  aa,0.22  aa,30.00  aa
TJKB11,Indefinido,252.00,21659.27,0.95,2.90,1.16 ,3.47 ,7.01 ,14.69 ,1.16 ,1.17 ,1.22 ,10.86 ,-2.33 ,-1.19 ,2.74 ,303227115.35,,,,,,,9,53.48,441,,0.60  aa,
TMPS11,Fundo de Fundos,79.31,137899.17,0.84,0.85,1.06 ,3.17 ,6.30 ,15.17 ,1.06 ,1.05 ,1.26 ,12.96 ,-0.74 ,0.31 ,23.62 ,92060114.16,,,,,,,14,17.82,1922,,0.90  aa,20.00  aa
TOPP11,Imóveis Comerciais - Outros,68.62,332208.87,0.66,0.84,1.24 ,3.68 ,7.27 ,14.63 ,1.23 ,1.21 ,1.22 ,12.37 ,-1.95 ,-0.73 ,23.11 ,483256408.38,,,,,,,2,24.96,4643,,,
TORD11,Misto,2.34,22368.96,0.08,0.01,0.33 ,0.97 ,3.78 ,4.37 ,0.97 ,0.63 ,0.36 ,4.37 ,-2.90 ,-2.58 ,-90.11 ,203556049.76,13.94,0.17,0.36 ,8.23 ,8.62 ,12.48 ,2,35.60,48741,,1.50  aa,20.00  aa
TRBL11,Imóveis Industriais e Logísticos,62.16,375615.09,0.71,0.60,0.95 ,2.82 ,5.80 ,11.73 ,0.94 ,0.97 ,0.98 ,10.78 ,-5.16 ,-4.26 ,7.18 ,662998239.01,,,,,,,5,30.56,48269,,0.84  aa,
TRNT11,Lajes Corporativas,93.90,12829.00,0.53,0.07,0.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.71 ,0.00 ,0.00 ,,703814762.96,197.64,0.48,0.04 ,0.38 ,0.42 ,-0.87 ,1,39.25,525,,0.75  aa,
TRXB11,Fundo de Desenvolvimento,154.65,15132.00,1.53,1.60,1.00 ,4.39 ,7.65 ,21.03 ,1.46 ,1.28 ,1.75 ,16.71 ,1.79 ,2.81 ,62.76 ,381888203.89,,,,,,,13,71.07,478,,,
TRXF11,Imóveis Comerciais - Outros,100.28,4838827.09,0.99,0.93,0.92 ,2.81 ,6.20 ,13.78 ,0.94 ,1.03 ,1.15 ,12.77 ,2.87 ,3.81 ,24.93 ,3299823689.43,101.55,0.99,0.92 ,-3.70 ,-2.82 ,12.78 ,48,12.59,202626,1.00  aa,,20.00  aa
TRXY11,Outros,9.00,9672.30,0.97,0.11,1.22 ,3.56 ,7.26 ,14.11 ,1.19 ,1.21 ,1.41 ,14.11 ,-2.70 ,-1.52 ,15.57 ,147193150.91,,,,,,,0,29.18,754,,,
TSER11,Lajes Corporativas,97.00,194.00,1.00,0.98,0.00 ,0.00 ,0.00 ,4.97 ,0.00 ,0.00 ,0.41 ,4.97 ,0.00 ,0.00 ,,144758998.26,,,,,,,1,22.31,19,,,
TVRI11,Agências de Bancos,92.73,732712.83,0.90,1.05,1.12 ,3.36 ,6.78 ,14.21 ,1.12 ,1.13 ,1.18 ,13.00 ,-1.07 ,0.04 ,30.95 ,1655862762.01,,,,,,,59,14.24,60841,,0.28  aa,
URHF11,Outros,72.81,2665.10,0.78,1.15,1.51 ,4.38 ,8.72 ,17.76 ,1.46 ,1.45 ,1.48 ,16.40 ,-7.89 ,-6.50 ,1.57 ,10575932.06,,,,,,,14,77.90,214,,,
URPR11,Papéis,34.02,617508.26,0.34,0.35,1.04 ,3.23 ,6.36 ,15.43 ,1.08 ,1.06 ,1.29 ,13.81 ,-11.14 ,-10.22 ,-28.96 ,1178304124.61,100.42,0.34,0.40 ,1.63 ,2.03 ,26.30 ,14,27.07,67279,0.95  aa,0.25  aa,20.00  aa
VANG11,Indefinido,103.06,767900.00,,1.00,0.00 ,0.00 ,0.00 ,5.97 ,0.00 ,0.00 ,0.66 ,4.98 ,0.00 ,0.00 ,,,,,,,,,0,32.51,0,,,
VCJR11,Papéis,75.42,1250920.09,0.82,1.00,1.29 ,3.46 ,7.10 ,15.67 ,1.15 ,1.18 ,1.31 ,14.44 ,-2.00 ,-0.74 ,22.29 ,1375339510.10,93.41,0.81,0.87 ,-0.89 ,-0.03 ,12.74 ,14,17.77,27393,,1.60  aa,
VCRA11,Indefinido,61.02,333452.43,0.60,1.06,1.75 ,4.80 ,8.51 ,18.42 ,1.60 ,1.42 ,1.54 ,16.94 ,-2.60 ,-0.90 ,21.75 ,470167131.03,102.35,0.60,0.93 ,-0.03 ,0.89 ,2.37 ,0,20.14,9901,,1.30  aa,
VCRI11,Papéis,7.07,139927.83,0.74,0.09,1.27 ,3.75 ,7.81 ,15.86 ,1.25 ,1.30 ,1.32 ,14.57 ,-3.14 ,-1.91 ,24.14 ,192908244.17,9.39,0.75,0.96 ,-0.63 ,0.32 ,2.10 ,14,19.50,13852,,0.95  aa,20.00  aa
VCRR11,Imóveis Residenciais,68.01,593208.04,0.55,0.50,0.73 ,2.26 ,4.63 ,10.32 ,0.75 ,0.77 ,0.86 ,9.29 ,1.69 ,2.43 ,28.12 ,252560404.68,126.28,0.54,0.40 ,-1.53 ,-1.14 ,13.26 ,14,25.24,3367,,0.80  aa,15.00  aa
VGHF11,Misto,7.28,2185755.17,0.85,0.07,0.92 ,3.11 ,6.81 ,14.54 ,1.04 ,1.14 ,1.21 ,13.26 ,-1.92 ,-1.02 ,24.15 ,1412004912.46,8.57,0.85,1.05 ,-6.44 ,-5.46 ,6.67 ,14,17.20,391484,0.90  aa,,20.00  aa
